"Customer ID","First Cust. Ref.","Comm. Inv. No","Entry No.","Part Number","C/O","Manufacturer","Manufacturer Name","Port of Entry","Port of Entry Name","Release Date Update","Tariff No","File No."
"SIGMAC","17222","I25SFTS41319","7603324-9","SLDE24","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/12/2025 09:55","7325.99.5000","7603324"
"SIGMAC","17222","I25SFTS41319","7603324-9","SLDE8","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/12/2025 09:55","7325.99.5000","7603324"
"SIGMAC","17222","I25SFTS41319","7603324-9","SLDEP20","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/12/2025 09:55","7325.99.5000","7603324"
"SIGMAC","17222","I25SFTS41319","7603324-9","SLDEP24","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/12/2025 09:55","7325.99.5000","7603324"
"SIGMAC","17222","I25SFTS41319","7603324-9","SLDEP8","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/12/2025 09:55","7325.99.5000","7603324"
"SIGMAC","17230","SH25-3077","7603559-0","23-P0102F1-3C","CN","CNHEBSHI2006SHI","HEBEI SHINYEE TRADE CO LTD",="3901","CHICAGO, IL","11/12/2025 12:21","8481.90.9060","7603559"
"SIGMAC","17230","SH25-3077","7603559-0","26-ISN14765","CN","CNHEBSHI2006SHI","HEBEI SHINYEE TRADE CO LTD",="3901","CHICAGO, IL","11/12/2025 12:21","8413.91.9096","7603559"
"SIGMAC","17230","SH25-3077","7603559-0","26-ISN15856","CN","CNHEBSHI2006SHI","HEBEI SHINYEE TRADE CO LTD",="3901","CHICAGO, IL","11/12/2025 12:21","8413.91.9096","7603559"
"SIGMAC","17230","SH25-3077","7603559-0","26-ISN937","CN","CNHEBSHI2006SHI","HEBEI SHINYEE TRADE CO LTD",="3901","CHICAGO, IL","11/12/2025 12:21","8413.91.9096","7603559"
"SIGMAC","17230","SH25-3077","7603559-0","26-ISNC15244","CN","CNHEBSHI2006SHI","HEBEI SHINYEE TRADE CO LTD",="3901","CHICAGO, IL","11/12/2025 12:21","8413.91.9096","7603559"
"SIGMAC","17230","SH25-3077","7603559-0","26-ISNC76-67E","CN","CNHEBSHI2006SHI","HEBEI SHINYEE TRADE CO LTD",="3901","CHICAGO, IL","11/12/2025 12:21","8413.91.9096","7603559"
"SIGMAC","17230","SH25-3077","7603559-0","26-ISNC76-68E","CN","CNHEBSHI2006SHI","HEBEI SHINYEE TRADE CO LTD",="3901","CHICAGO, IL","11/12/2025 12:21","8413.91.9096","7603559"
"SIGMAC","17230","SH25-3077","7603559-0","26-ISNL03671","CN","CNHEBSHI2006SHI","HEBEI SHINYEE TRADE CO LTD",="3901","CHICAGO, IL","11/12/2025 12:21","8413.91.9096","7603559"
"SIGMAC","17230","SH25-3077","7603559-0","26-ISNM13784","CN","CNHEBSHI2006SHI","HEBEI SHINYEE TRADE CO LTD",="3901","CHICAGO, IL","11/12/2025 12:21","8413.91.9096","7603559"
"SIGMAC","17230","SH25-3077","7603559-0","26-ISNN76-38","CN","CNHEBSHI2006SHI","HEBEI SHINYEE TRADE CO LTD",="3901","CHICAGO, IL","11/12/2025 12:21","8413.91.9096","7603559"
"SIGMAC","17230","SH25-3077","7603559-0","26-ISNN76-43G","CN","CNHEBSHI2006SHI","HEBEI SHINYEE TRADE CO LTD",="3901","CHICAGO, IL","11/12/2025 12:21","8413.91.9096","7603559"
"SIGMAC","17230","SH25-3077","7603559-0","26-ISNN76-44G","CN","CNHEBSHI2006SHI","HEBEI SHINYEE TRADE CO LTD",="3901","CHICAGO, IL","11/12/2025 12:21","8413.91.9096","7603559"
"SIGMAC","17230","SH25-3077","7603559-0","33-28132B000","CN","CNHEBSHI2006SHI","HEBEI SHINYEE TRADE CO LTD",="3901","CHICAGO, IL","11/12/2025 12:21","8413.91.9096","7603559"
"SIGMAC","17230","SH25-3077","7603559-0","33-28133D001","CN","CNHEBSHI2006SHI","HEBEI SHINYEE TRADE CO LTD",="3901","CHICAGO, IL","11/12/2025 12:21","8413.91.9096","7603559"
"SIGMAC","17230","SH25-3077","7603559-0","33-28136D000","CN","CNHEBSHI2006SHI","HEBEI SHINYEE TRADE CO LTD",="3901","CHICAGO, IL","11/12/2025 12:21","8413.91.9096","7603559"
"SIGMAC","17230","SH25-3077","7603559-0","33-IMY612","CN","CNHEBSHI2006SHI","HEBEI SHINYEE TRADE CO LTD",="3901","CHICAGO, IL","11/12/2025 12:21","8413.91.9096","7603559"
"SIGMAC","17243","I25SFTSH1321","7603517-8","73-1000343055","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","8431.49.9020","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","73-1000343258","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","8431.49.9020","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","73-1000378707","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","8431.49.9020","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","89-911969","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","8481.90.9060","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","90-8013699-W","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","8481.90.9060","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","90-8013859-W","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","8481.90.9060","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","90-8013863-W","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","8481.90.9060","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","94-IVBLFLG08RD","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","8481.90.9060","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","DF18-S","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","7307.91.5050","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","DF3-S","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","7307.91.5010","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","DF6-S","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","7307.91.5010","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","DMCPEP18","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","7307.19.3070","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","PW-C30","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","7325.99.5000","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","PWPE-C8WOR","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","7325.99.5000","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","SLCE12","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","7325.99.5000","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","SLCE16","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","7325.99.5000","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","SLDE-X20","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","7325.99.5000","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","SLDE16","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","7325.99.5000","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","SLDE3","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","7325.99.5000","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","SLDEP12","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","7325.99.5000","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","SLDEP16","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","7325.99.5000","7603517"
"SIGMAC","17243","I25SFTSH1321","7603517-8","SLDEP18","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/10/2025 12:02","7325.99.5000","7603517"
"SIGMAC","17296","HFVT25-B110","7603693-7","56-2119","CN","CNVITDEV507HEF","VITECH DEVELOPMENT LIMITED (HEFEI)",="1108","PHILA. INTERNATIONAL AIR","11/10/2025 16:07","8481.90.3000","7603693"
"SIGMAC","17322","I25SFTSH1350","7603675-4","90-8013699-W","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/12/2025 14:29","8481.90.9060","7603675"
"SIGMAC","17322","I25SFTSH1350","7603675-4","90-8013863-W","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/12/2025 14:29","8481.90.9060","7603675"
"SIGMAC","17322","I25SFTSH1350","7603675-4","PW-C16E","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/12/2025 14:29","7325.99.5000","7603675"
"SIGMAC","17322","I25SFTSH1350","7603675-4","PWP-C12WOR","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/12/2025 14:29","7325.99.5000","7603675"
"SIGMAC","17322","I25SFTSH1350","7603675-4","PWP-C6WOR","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/12/2025 14:29","7325.99.5000","7603675"
"SIGMAC","17322","I25SFTSH1350","7603675-4","PWP-C8WOR","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/12/2025 14:29","7325.99.5000","7603675"
"SIGMAC","17322","I25SFTSH1350","7603675-4","SLCE-X4","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/12/2025 14:29","7325.99.5000","7603675"
"SIGMAC","17322","I25SFTSH1350","7603675-4","SLCE16","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/12/2025 14:29","7325.99.5000","7603675"
"SIGMAC","17322","I25SFTSH1350","7603675-4","SLCEP16","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/12/2025 14:29","7325.99.5000","7603675"
"SIGMAC","17322","I25SFTSH1350","7603675-4","SLCEP4","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/12/2025 14:29","7325.99.5000","7603675"
"SIGMAC","17322","I25SFTSH1350","7603675-4","SLDE-XP30","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/12/2025 14:29","7325.99.5000","7603675"
"SIGMAC","17322","I25SFTSH1350","7603675-4","SLDEP12","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/12/2025 14:29","7325.99.5000","7603675"
"SIGMAC","17322","I25SFTSH1350","7603675-4","TDF20-S","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="3901","CHICAGO, IL","11/12/2025 14:29","7307.91.5050","7603675"
"SIGMAC","17327","I25SFTS31377","7603676-2","SLCEP12","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="5501","DALLAS/FT WORTH TX","11/12/2025 12:09","7325.99.5000","7603676"
"SIGMAC","17327","I25SFTS31377","7603676-2","SLCEP4","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="5501","DALLAS/FT WORTH TX","11/12/2025 12:09","7325.99.5000","7603676"
"SIGMAC","17327","I25SFTS31377","7603676-2","SLCS12","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="5501","DALLAS/FT WORTH TX","11/12/2025 12:09","7325.99.5000","7603676"
"SIGMAC","17328","I25SFTSG1304","7603677-0","PV-S10","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2006","MEMPHIS, TN","11/12/2025 12:15","7325.99.5000","7603677"
"SIGMAC","17328","I25SFTSG1304","7603677-0","PV-S12","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2006","MEMPHIS, TN","11/12/2025 12:15","7325.99.5000","7603677"
"SIGMAC","17328","I25SFTSG1304","7603677-0","PV-S6","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2006","MEMPHIS, TN","11/12/2025 12:15","7325.99.5000","7603677"
"SIGMAC","17328","I25SFTSG1304","7603677-0","PW-C10E","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2006","MEMPHIS, TN","11/12/2025 12:15","7325.99.5000","7603677"
"SIGMAC","17328","I25SFTSG1304","7603677-0","PW-C6ETHC","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2006","MEMPHIS, TN","11/12/2025 12:15","7325.99.5000","7603677"
"SIGMAC","17328","I25SFTSG1304","7603677-0","PWP-C10WOR","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2006","MEMPHIS, TN","11/12/2025 12:15","7325.99.5000","7603677"
"SIGMAC","17328","I25SFTSG1304","7603677-0","PWP-C12WOR","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2006","MEMPHIS, TN","11/12/2025 12:15","7325.99.5000","7603677"
"SIGMAC","17328","I25SFTSG1304","7603677-0","PWP-C6WOR","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2006","MEMPHIS, TN","11/12/2025 12:15","7325.99.5000","7603677"
"SIGMAC","17328","I25SFTSG1304","7603677-0","PWP-C8WOR","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2006","MEMPHIS, TN","11/12/2025 12:15","7325.99.5000","7603677"
"SIGMAC","17331","I25SFTRC1370","7603748-9","22-9CD266C06-2","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/11/2025 14:55","7325.99.5000","7603748"
"SIGMAC","17331","I25SFTRC1370","7603748-9","22-9CD266C08-2","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/11/2025 14:55","7325.99.5000","7603748"
"SIGMAC","17331","I25SFTRC1370","7603748-9","22-9CD266C10","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/11/2025 14:55","7325.99.5000","7603748"
"SIGMAC","17331","I25SFTRC1370","7603748-9","22-9CD266E16","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/11/2025 14:55","7325.99.5000","7603748"
"SIGMAC","17331","I25SFTRC1370","7603748-9","22-9CD270220404","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/11/2025 14:55","7307.19.3085","7603748"
"SIGMAC","17331","I25SFTRC1370","7603748-9","22-9CD270900404","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/11/2025 14:55","7307.19.3085","7603748"
"SIGMAC","17331","I25SFTRC1370","7603748-9","22-9R266S04","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/11/2025 14:55","4016.93.5050","7603748"
"SIGMAC","17331","I25SFTRC1370","7603748-9","22-9R266S06","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/11/2025 14:55","4016.93.5050","7603748"
"SIGMAC","17331","I25SFTRC1370","7603748-9","22-9R266S08","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/11/2025 14:55","4016.93.5050","7603748"
"SIGMAC","17331","I25SFTRC1370","7603748-9","22-9R266S12","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/11/2025 14:55","4016.93.5050","7603748"
"SIGMAC","17331","I25SFTRC1370","7603748-9","78-BRID040275","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/11/2025 14:55","7307.19.3085","7603748"
"SIGMAC","17331","I25SFTRC1370","7603748-9","78-BRID060275","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/11/2025 14:55","7307.19.3085","7603748"
"SIGMAC","17331","I25SFTRC1370","7603748-9","89-C126630101","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/11/2025 14:55","8481.90.9060","7603748"
"SIGMAC","17331","I25SFTRC1370","7603748-9","90-8013753","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/11/2025 14:55","8481.90.9060","7603748"
"SIGMAC","17331","I25SFTRC1370","7603748-9","SG24","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/11/2025 14:55","7325.99.5000","7603748"
"SIGMAC","17331","I25SFTRC1370","7603748-9","SLDE24","CN","CNSHAFAN1XIA","SHAANXI FANGZHI TRADE CO., LTD.,",="2704","LOS ANGELES, CA","11/11/2025 14:55","7325.99.5000","7603748"
"SIGMAC","17334","25-4E-378H","7603823-0","DMB3645","CN","CNCHIUNI8BEI","CHINA UNITED ELECTRIC IMPORT & EXPORT CORP",="2704","LOS ANGELES, CA","11/09/2025 07:45","7307.19.3070","7603823"
"SIGMAC","17367, 17368","25-4E-377H-A/B","7603845-3","DMB2011","CN","CNCANYON3BOT","CANGZHOU YONGXING CASTING CO LTD",="2704","LOS ANGELES, CA","11/09/2025 09:38","7307.19.3070","7603845"
"SIGMAC","17367, 17368","25-4E-377H-A/B","7603845-3","DMB3645","CN","CNCANYON3BOT","CANGZHOU YONGXING CASTING CO LTD",="2704","LOS ANGELES, CA","11/09/2025 09:38","7307.19.3070","7603845"
"SIGMAC","17367, 17368","25-4E-377H-A/B","7603845-3","DMR2010","CN","CNCANYON3BOT","CANGZHOU YONGXING CASTING CO LTD",="2704","LOS ANGELES, CA","11/09/2025 09:38","7307.19.3070","7603845"
"SIGMAC","17367, 17368","25-4E-377H-A/B","7603845-3","MFB2090","CN","CNCANYON3BOT","CANGZHOU YONGXING CASTING CO LTD",="2704","LOS ANGELES, CA","11/09/2025 09:38","7307.19.3070","7603845"
"SIGMAC","17421","HFVT25-B100","7603746-3","76-34647-1","CN","CNVITDEV507HEF","VITECH DEVELOPMENT LIMITED (HEFEI)",="2704","LOS ANGELES, CA","11/09/2025 08:57","8607.21.1000","7603746"
"SIGMAC","TPME11078398","70021953","7604150-7","XML14","CN","XQSIGCOR51WAR","SIGMA CORPORATION",="0712","CHAMPLAIN-ROUSES POINT","11/09/2025 14:58","7307.19.3070","7604150"
"SIGMAC","TPME11078621","10317089","7604135-8","PWPA-C16SSC","US","XQSIGCOR51WAR","SIGMA CORPORATION",="3802","PORT HURON, MI","11/09/2025 00:28","7318.15.2061","7604135"
